osm_key,osm_type,osm_id,name,latitude,longitude,stop_type,operator,network,tags_json
node/1362313736,node,1362313736,Aldaris,57.0018095,24.1234056,tram_stop,,,"{""name"": ""Aldaris"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1362313739,node,1362313739,Mīlgrāvis,57.0172004,24.1231561,tram_stop,,,"{""name"": ""Mīlgrāvis"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1363090555,node,1363090555,Allažu iela,56.9981797,24.1234882,tram_stop,,,"{""name"": ""Allažu iela"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1363090560,node,1363090560,Allažu iela,56.9984536,24.1236199,tram_stop,,,"{""name"": ""Allažu iela"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1363090562,node,1363090562,Bukultu iela,56.9771173,24.1140097,tram_stop,,,"{""name"": ""Bukultu iela"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1363090570,node,1363090570,Bukultu iela,56.9776471,24.1144191,tram_stop,,,"{""name"": ""Bukultu iela"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1363090577,node,1363090577,Gaujienas iela,57.0062079,24.1251809,tram_stop,,,"{""name"": ""Gaujienas iela"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1363090578,node,1363090578,Gaujienas iela,57.0063461,24.1251568,tram_stop,,,"{""name"": ""Gaujienas iela"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1363090613,node,1363090613,Rankas iela,56.9794648,24.1159127,tram_stop,,,"{""name"": ""Rankas iela"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1363090616,node,1363090616,Rankas iela,56.9796779,24.1161418,tram_stop,,,"{""name"": ""Rankas iela"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1363090618,node,1363090618,Rāmuļu iela,56.9833833,24.1191816,tram_stop,,,"{""name"": ""Rāmuļu iela"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1363090626,node,1363090626,Rāmuļu iela,56.9835611,24.1192722,tram_stop,,,"{""name"": ""Rāmuļu iela"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1363090629,node,1363090629,Daudersala,57.0101344,24.1251343,tram_stop,,,"{""name"": ""Daudersala"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1363090631,node,1363090631,Daudersala,57.0093116,24.1255576,tram_stop,,,"{""name"": ""Daudersala"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1363149369,node,1363149369,Aleksandra Grīna bulvāris,56.9419673,24.0826068,tram_stop,,,"{""name"": ""Aleksandra Grīna bulvāris"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1363149372,node,1363149372,Grēcinieku iela,56.9459476,24.1056859,tram_stop,,,"{""name"": ""Grēcinieku iela"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1363149376,node,1363149376,Mārtiņa iela,56.9481918,24.0725595,platform,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Mārtiņa iela"", ""public_transport"": ""platform"", ""railway"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no"", ""tram"": ""yes""}"
node/1363149379,node,1363149379,Nometņu iela,56.943054,24.0781486,platform,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Nometņu iela"", ""public_transport"": ""platform"", ""railway"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no"", ""tram"": ""yes"", ""trolleybus"": ""yes""}"
node/1363149383,node,1363149383,13. janvāra iela,56.9457643,24.1132016,tram_stop,,,"{""name"": ""13. janvāra iela"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1363235539,node,1363235539,Aleksandra Grīna bulvāris,56.9419921,24.0818535,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Aleksandra Grīna bulvāris"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/1363235547,node,1363235547,Nacionālā opera,56.948908,24.1138359,tram_stop,,,"{""name"": ""Nacionālā opera"", ""name:de"": ""Nationaloper"", ""name:en"": ""National Opera"", ""name:lv"": ""Nacionālā opera"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1363241628,node,1363241628,Aldaris,57.0016186,24.1233851,tram_stop,,,"{""name"": ""Aldaris"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1363241629,node,1363241629,"Rūpnīca ""RER""",56.9901593,24.1222079,tram_stop,,,"{""name"": ""Rūpnīca \""RER\"""", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1363241633,node,1363241633,1. trolejbusu parks,56.987324,24.1215997,tram_stop,,,"{""name"": ""1. trolejbusu parks"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1364000107,node,1364000107,Elvīras iela,56.9458806,24.048627,tram_stop,,,"{""name"": ""Elvīras iela"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1364000108,node,1364000108,Elvīras iela,56.9461346,24.0484857,tram_stop,,,"{""name"": ""Elvīras iela"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1364000110,node,1364000110,Jūrmalas gatve,56.9520314,24.0457953,tram_stop,,,"{""name"": ""Jūrmalas gatve"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1364000113,node,1364000113,Kandavas iela,56.948922,24.0469138,tram_stop,,,"{""name"": ""Kandavas iela"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1364000114,node,1364000114,Kandavas iela,56.9489973,24.0468242,tram_stop,,,"{""name"": ""Kandavas iela"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1365056547,node,1365056547,Viskaļu iela,56.9858516,24.1848195,bus_stop,,,"{""bench"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Viskaļu iela"", ""public_transport"": ""platform""}"
node/1365056553,node,1365056553,TEC-1,56.9895703,24.186819,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""TEC-1"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/1365056555,node,1365056555,Krustabaznīcas iela,56.9923242,24.1870596,bus_stop,,,"{""bench"": ""no"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Krustabaznīcas iela"", ""public_transport"": ""platform""}"
node/1365056563,node,1365056563,Ķīšezera iela,56.9952925,24.1723288,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Ķīšezera iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/1365056564,node,1365056564,Sudrabu Edžus iela,56.9981968,24.1710227,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Sudrabu Edžus iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/1365056567,node,1365056567,Saules dārzs,57.0016875,24.1705798,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Saules dārzs"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/1365056570,node,1365056570,Sporta bāze,57.0042174,24.1680875,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Sporta bāze"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/1365058081,node,1365058081,Meža prospekts,57.0064669,24.1654742,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Meža prospekts"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/1365075591,node,1365075591,Juglas iela,56.9899803,24.2424894,bus_stop,,,"{""alt_name"": ""Jugla"", ""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Juglas iela"", ""note:alt_name"": ""regional route stop name"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node/1365075592,node,1365075592,Kalēji,57.0524483,24.1385499,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Kalēji"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/1367047923,node,1367047923,Dienvidu tilts,56.9210684,24.1712144,tram_stop,,,"{""name"": ""Dienvidu tilts"", ""old_name"": ""Keramika"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1367202465,node,1367202465,Rušonu iela,56.910437,24.1794542,tram_stop,,,"{""name"": ""Rušonu iela"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1367202476,node,1367202476,Malnavas iela,56.9087214,24.1830911,tram_stop,,,"{""name"": ""Malnavas iela"", ""old_name"": ""Sabiedriskais centrs"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1367202489,node,1367202489,Ķengaraga iela,56.918471,24.1732596,tram_stop,,,"{""name"": ""Ķengaraga iela"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/1368026913,node,1368026913,Latvijas Universitāte,56.9509527,24.1154343,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Latvijas Universitāte"", ""public_transport"": ""platform"", ""route_ref"": ""15;20"", ""shelter"": ""no"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes"", ""wheelchair"": ""yes""}"
node/1368026914,node,1368026914,Televīzijas centrs,56.9347906,24.1176795,bus_stop,,,"{""bench"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Televīzijas centrs"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""trolleybus"": ""yes""}"
node/1369288452,node,1369288452,Pētersala,56.9674851,24.1062997,bus_stop,,,"{""highway"": ""bus_stop"", ""name"": ""Pētersala"", ""public_transport"": ""platform"", ""trolleybus"": ""yes""}"
node/1369466144,node,1369466144,Mālu iela,56.9111783,24.1038751,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""check_date:shelter"": ""2024-09-25"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Mālu iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes""}"
node/1369466145,node,1369466145,Saulkalnes iela,56.9148749,24.0977682,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Saulkalnes iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes""}"
node/1369466146,node,1369466146,Staburaga iela,56.9074781,24.1090521,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""check_date:shelter"": ""2024-09-26"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Staburaga iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes""}"
node/1370486001,node,1370486001,Bajāru iela,56.9760835,24.1756335,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Bajāru iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""yes"", ""trolleybus"": ""yes""}"
node/1370486008,node,1370486008,Baložu iela,56.9457482,24.0720654,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""no"", ""check_date:shelter"": ""2026-03-19"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Baložu iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes""}"
node/1370486011,node,1370486011,Cēsu iela,56.9656899,24.1432271,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Cēsu iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""yes"", ""trolleybus"": ""yes""}"
node/1370486012,node,1370486012,Dzērbenes iela,56.9810289,24.1925604,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Dzērbenes iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""yes"", ""trolleybus"": ""yes""}"
node/1370486021,node,1370486021,Mākslas muzejs,56.9561484,24.1125512,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Mākslas muzejs"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""yes"", ""trolleybus"": ""yes""}"
node/1370486022,node,1370486022,Āgenskalna priedes,56.9445521,24.0595149,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""departures_board"": ""timetable"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Āgenskalna priedes"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes""}"
node/1370486023,node,1370486023,Melnsila iela,56.9442986,24.0664458,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""no"", ""check_date:shelter"": ""2024-09-11"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Melnsila iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes""}"
node/1370486033,node,1370486033,Āgenskalna iela,56.9459309,24.0620572,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""check_date:shelter"": ""2026-02-18"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Āgenskalna iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes""}"
node/1370486076,node,1370486076,Rīgas 1. slimnīca,56.9601605,24.1246536,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""no"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Rīgas 1. slimnīca"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""yes"", ""trolleybus"": ""yes""}"
node/1370545280,node,1370545280,Matīsa iela,56.9600274,24.1303217,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Matīsa iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""yes"", ""trolleybus"": ""yes""}"
node/1370545284,node,1370545284,Ģertrūdes iela,56.9566307,24.1220583,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""departures_board"": ""timetable"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Ģertrūdes iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""sign"": ""yes"", ""tactile_paving"": ""yes"", ""trolleybus"": ""yes"", ""wheelchair"": ""yes""}"
node/1370740458,node,1370740458,Aleksandra Čaka iela,56.9631698,24.151068,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Aleksandra Čaka iela"", ""name:etymology"": ""Aleksandrs Čaks"", ""name:etymology:wikidata"": ""Q620387"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes""}"
node/1370740459,node,1370740459,Avotu iela,56.9506179,24.1327824,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Avotu iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""yes"", ""trolleybus"": ""yes""}"
node/1370740460,node,1370740460,Centrāltirgus,56.9446437,24.1202121,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""check_date:shelter"": ""2024-09-10"", ""highway"": ""bus_stop"", ""name"": ""Centrāltirgus"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""trolleybus"": ""yes""}"
node/1370740462,node,1370740462,Dzirnavu iela,56.9489118,24.1255969,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Dzirnavu iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""trolleybus"": ""yes""}"
node/1370740464,node,1370740464,Lienes iela,56.9539197,24.1474547,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Lienes iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes""}"
node/1370740465,node,1370740465,Matīsa iela,56.9529123,24.143614,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Matīsa iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes""}"
node/1370740466,node,1370740466,Stabu iela,56.9515836,24.1373075,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Stabu iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes""}"
node/1370740467,node,1370740467,Stirnu iela,56.9585913,24.1806789,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""departures_board"": ""timetable"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Stirnu iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""trolleybus"": ""yes""}"
node/1370740469,node,1370740469,Visvalža iela,56.9491499,24.1279469,bus_stop,,,"{""bench"": ""no"", ""bin"": ""no"", ""highway"": ""bus_stop"", ""name"": ""Visvalža iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes""}"
node/1374260981,node,1374260981,Bergenas iela,57.0022222,24.1514612,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Bergenas iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node/1374260982,node,1374260982,Bergenas iela,57.0024111,24.152238,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Bergenas iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/1374260984,node,1374260984,Inčukalna iela,56.9970141,24.1415279,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Inčukalna iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/1374260987,node,1374260987,Mežaparks / ZOO,57.0048543,24.1565461,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Mežaparks / ZOO"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/1374260988,node,1374260988,Mežaparks / ZOO,57.0044479,24.1554469,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Mežaparks / ZOO"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
