place_id,name,category,google_types,business_status,formatted_address,vicinity,latitude,longitude,plus_code_global,plus_code_compound,rating,user_ratings_total,website,formatted_phone_number,international_phone_number,google_maps_url,wheelchair_accessible,editorial_summary,icon_url,opening_hours_available,collected_at
ChIJk25mo9TP7kYRa3DLsPnbpnc,Rīga Pasažieru,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Central District, Riga, LV-1050, Latvia","Central District, Riga",56.946774,24.1192288,9G86W4W9+PM,"W4W9+PM Riga, Rīgas pilsēta, Riga, Latvia",3.1,11.0,,,,https://maps.google.com/?cid=8621820402106855531,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:47.926537
ChIJ6-5Ir9TP7kYRALpdk6zgCTo,Riga Train Station,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Stacijas laukums 2, Centra rajons, Rīga, LV-1050, Latvia","Stacijas laukums 2, Centra rajons, Rīga",56.94674449999999,24.1203279,9G86W4WC+M4,"W4WC+M4 Riga, Rīgas pilsēta, Riga, Latvia",4.0,636.0,https://www.pv.lv/,,,https://maps.google.com/?cid=4182120760801606144,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:48.125831
ChIJQRCNfhHS7kYRC_dLi0XwpHg,Daugmale,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Latgale Suburb, Riga, LV-1057, Latvia","Latgale Suburb, Riga",56.9103687,24.1997327,9G86W56X+4V,"W56X+4V Riga, Rīgas pilsēta, Riga, Latvia",3.8,9.0,,,,https://maps.google.com/?cid=8693337362212321035,False,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:48.293524
ChIJsWOWg2zS7kYRQ5yYnJBEsvE,Šķirotava,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Latgale Suburb, Riga, LV-1057, Latvia","Latgale Suburb, Riga",56.9049369,24.2109489,9G86W636+X9,"W636+X9 Riga, Rīgas pilsēta, Riga, Latvia",3.6,5.0,,,,https://maps.google.com/?cid=17416058096888355907,False,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:48.493208
ChIJTURnogPS7kYRw1INofmwGsE,Jāņavārti,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Latgale Suburb, Riga, LV-1057, Latvia","Latgale Suburb, Riga",56.918997,24.1858435,9G86W59P+H8,"W59P+H8 Riga, Rīgas pilsēta, Riga, Latvia",3.9,24.0,,,,https://maps.google.com/?cid=13914628584909918915,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:48.654178
ChIJGX3a6yLO7kYRL3NDpaD-0ck,Vagonu Parks,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Latgale Suburb, Riga, LV-1009, Latvia","Latgale Suburb, Riga",56.9438623,24.1573048,9G86W5V4+GW,"W5V4+GW Riga, Rīgas pilsēta, Riga, Latvia",4.6,10.0,,,,https://maps.google.com/?cid=14542684637676925743,False,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:48.847314
ChIJLWlf2qbc7kYRyB4SwYLro-U,Priedaine,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Jūrmala, LV-2010, Latvia",Jūrmala,56.9720239,23.8867772,9G85XVCP+RP,"XVCP+RP Jūrmala, Jūrmala pilsēta, Jūrmala, Latvia",4.3,3.0,,,,https://maps.google.com/?cid=16547328402706800328,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:49.041483
ChIJpyEPw6bc7kYRY8FFaGsaEIY,Priedaine,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Jūrmala, LV-2010, Latvia",Jūrmala,56.9720356,23.8867879,9G85XVCP+RP,"XVCP+RP Jūrmala, Jūrmala pilsēta, Jūrmala, Latvia",,,,,,https://maps.google.com/?cid=9660250249322938723,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:49.203350
ChIJ4aXoZsbc7kYRt-WXIxZAsLo,Bulduri,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Jūrmala, LV-2010, Latvia",Jūrmala,56.981119,23.851883,9G85XVJ2+CQ,"XVJ2+CQ Jūrmala, Jūrmala pilsēta, Jūrmala, Latvia",4.2,22.0,,,,https://maps.google.com/?cid=13452322550786287031,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:49.373513
ChIJDyLhQsbc7kYRCt35FZpAYRw,Bulduri,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Jūrmala, LV-2010, Latvia",Jūrmala,56.9814259,23.8531744,9G85XVJ3+H7,"XVJ3+H7 Jūrmala, Jūrmala pilsēta, Jūrmala, Latvia",,,,,,https://maps.google.com/?cid=2044986736340753674,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:49.523989
ChIJmdRPOrfc7kYRRPGAK9nib5Q,Lielupe,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Jūrmala, LV-2010, Latvia",Jūrmala,56.9821041,23.8703191,9G85XVJC+R4,"XVJC+R4 Jūrmala, Jūrmala pilsēta, Jūrmala, Latvia",5.0,1.0,,,,https://maps.google.com/?cid=10696017062393868612,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:49.677166
ChIJ6xF4Obfc7kYRwywYMm2F_ew,Lielupe,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Jūrmala, LV-2010, Latvia",Jūrmala,56.9821041,23.8703205,9G85XVJC+R4,"XVJC+R4 Jūrmala, Jūrmala pilsēta, Jūrmala, Latvia",4.8,14.0,,,,https://maps.google.com/?cid=17076952066097163459,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:49.858161
ChIJ6256tebc7kYRHcfGbrDTQU8,Dzintari,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Jūrmala, LV-2015, Latvia",Jūrmala,56.9736083,23.8218359,9G85XRFC+CP,"XRFC+CP Jūrmala, Jūrmala pilsēta, Jūrmala, Latvia",4.5,23.0,,,,https://maps.google.com/?cid=5711078557208725277,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:50.016868
ChIJ8-Dbyubc7kYRe9MquTzsnc4,Dzintari,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Jūrmala, LV-2015, Latvia",Jūrmala,56.9736086,23.8218355,9G85XRFC+CP,"XRFC+CP Jūrmala, Jūrmala pilsēta, Jūrmala, Latvia",5.0,4.0,,,,https://maps.google.com/?cid=14888315688705512315,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:50.178427
ChIJN5q5NRvd7kYRn7W14JkizTI,Majori,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Jūrmala, LV-2015, Latvia",Jūrmala,56.9714742,23.7958503,9G85XQCW+H8,"XQCW+H8 Jūrmala, Jūrmala pilsēta, Jūrmala, Latvia",5.0,1.0,,,,https://maps.google.com/?cid=3660620116417426847,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:50.349476
ChIJx_f5Mhvd7kYRxGmCRZ8fWaA,Majori,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Jūrmala, LV-2015, Latvia",Jūrmala,56.97142969999999,23.7957886,9G85XQCW+H8,"XQCW+H8 Jūrmala, Jūrmala pilsēta, Jūrmala, Latvia",4.6,68.0,,,,https://maps.google.com/?cid=11554301087922153924,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:50.523395
ChIJkXheVSHb7kYRLlgfSgnGkJU,Babīte,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Babīte, Babīte parish, Mārupe Municipality, LV-2101, Latvia",Babīte,56.95720559999999,23.9534663,9G85XX43+V9,"XX43+V9 Babīte, Babīte parish, Latvia",4.1,182.0,,,,https://maps.google.com/?cid=10777331651498170414,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:50.683327
ChIJ2Sg_UyHb7kYRErAe2-FV3NM,Babīte,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Babīte, Babīte parish, Mārupe Municipality, LV-2101, Latvia",Babīte,56.9571823,23.953532,9G85XX43+VC,"XX43+VC Babīte, Babīte parish, Latvia",,,,,,https://maps.google.com/?cid=15266171265411362834,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:50.843082
ChIJpbSihLja7kYRO0vGi0nueOY,Imanta,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Zemgale Suburb, Riga, LV-1029, Latvia","Zemgale Suburb, Riga",56.9502933,23.9992476,9G85XX2X+4M,"XX2X+4M Riga, Rīgas pilsēta, Riga, Latvia",5.0,1.0,,,,https://maps.google.com/?cid=16607285625573755707,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:51.002376
ChIJldN7grja7kYRKwKVHZWDkSo,Imanta,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Zemgale Suburb, Riga, LV-1029, Latvia","Zemgale Suburb, Riga",56.9502933,23.9992583,9G85XX2X+4P,"XX2X+4P Riga, Rīgas pilsēta, Riga, Latvia",4.2,517.0,,,,https://maps.google.com/?cid=3067377497685688875,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:51.180866
ChIJFwUc_U7O7kYRB7lO2P2P_oA,Zemitāni,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Latgale Suburb, Riga, LV-1012, Latvia","Latgale Suburb, Riga",56.9653563,24.1556727,9G86X584+47,"X584+47 Riga, Rīgas pilsēta, Riga, Latvia",3.8,41.0,,,,https://maps.google.com/?cid=9295025001357818119,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:51.379527
ChIJW8OzGE_O7kYRfOOjRLA7AA4,Zemitani Train Station,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Latgale Suburb, Riga, LV-1012, Latvia","Latgale Suburb, Riga",56.96544489999999,24.1559958,9G86X584+59,"X584+59 Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=1008871944782865276,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:51.539677
ChIJBVKTgKzP7kYRN8kVHrOCiCc,Brasa,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Vidzeme Suburb, Riga, Riga, LV-1026, Latvia","Vidzeme Suburb, Riga, Riga",56.9776168,24.146293,9G86X4HW+2G,"X4HW+2G Riga, Rīgas pilsēta, Riga, Latvia",3.7,87.0,,,,https://maps.google.com/?cid=2848670470127339831,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:51.727798
ChIJyV29gKvP7kYRM7PuHFfHwLw,Brasa,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Vidzeme Suburb, Riga, Riga, LV-1026, Latvia","Vidzeme Suburb, Riga, Riga",56.9778999,24.1460197,9G86X4HW+5C,"X4HW+5C Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=13601090051620385587,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:51.879330
ChIJdx58kvjO7kYRnfdL1aAuwdU,Čiekurkalns,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Vidzeme Suburb, Riga, Riga, LV-1039, Latvia","Vidzeme Suburb, Riga, Riga",56.980281,24.1686466,9G86X5J9+4F,"X5J9+4F Riga, Rīgas pilsēta, Riga, Latvia",3.4,9.0,,,,https://maps.google.com/?cid=15402643468891977629,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:52.057115
ChIJZY78kfjO7kYRADbp0Ef3LYI,Čiekurkalns,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Vidzeme Suburb, Riga, Riga, LV-1039, Latvia","Vidzeme Suburb, Riga, Riga",56.9802945,24.168602,9G86X5J9+4C,"X5J9+4C Riga, Rīgas pilsēta, Riga, Latvia",3.0,1.0,,,,https://maps.google.com/?cid=9380425486702294528,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:52.251023
ChIJjUvKTu3O7kYRBiVWQemC4Y8,Šmerlis,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Vidzeme Suburb, Riga, Riga, LV-1006, Latvia","Vidzeme Suburb, Riga, Riga",56.9856918,24.2007894,9G86X6P2+78,"X6P2+78 Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=10367711755518747910,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:52.412366
ChIJ8fELu23P7kYRIkH3od7oEPw,Dauderi,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Northern District, Riga, LV-1005, Latvia","Northern District, Riga",57.0018513,24.1262269,9G96242G+PF,"242G+PF Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=18163273340082929954,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:52.576675
ChIJKX2XBAzP7kYRHf-wPohLH_o,Sarkandaugava,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Northern District, Riga, LV-1005, Latvia","Northern District, Riga",56.9929002,24.1341335,9G86X4VM+5M,"X4VM+5M Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=18023207282299436829,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:52.737018
ChIJG4pYAgzP7kYR8S_H3tL4QTk,Sarkandaugava,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Northern District, Riga, LV-1005, Latvia","Northern District, Riga",56.9927425,24.1344953,9G86X4VM+3Q,"X4VM+3Q Riga, Rīgas pilsēta, Riga, Latvia",4.0,174.0,,,,https://maps.google.com/?cid=4125852318212501489,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:52.917703
ChIJJVsyuETP7kYRejSRvQnpvL4,Mangaļi,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Northern District, Riga, LV-1034, Latvia","Northern District, Riga",57.01844939999999,24.1297102,9G96249H+9V,"249H+9V Riga, Rīgas pilsēta, Riga, Latvia",4.7,10.0,,,,https://maps.google.com/?cid=13744116390872298618,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:53.104318
ChIJaW6r0P3F7kYRusLUoumKW3U,Ziemeļblāzma,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Northern District, Riga, LV-1015, Latvia","Northern District, Riga",57.0361764,24.11335,9G9624P7+F8,"24P7+F8 Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=8456505461382103738,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:53.276320
ChIJE_pO2f3F7kYRGpwcWdRtZ3M,Ziemeļblāzma,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Northern District, Riga, LV-1015, Latvia","Northern District, Riga",57.0364569,24.1137457,9G9624P7+HF,"24P7+HF Riga, Rīgas pilsēta, Riga, Latvia",4.0,13.0,,,,https://maps.google.com/?cid=8315735995758451738,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:53.456233
ChIJ0xFZUaLO7kYRzNhFRSYuBn8,Jugla,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Vidzeme Suburb, Riga, Riga, LV-1024, Latvia","Vidzeme Suburb, Riga, Riga",56.9921193,24.235121,9G86X6RP+R2,"X6RP+R2 Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=9153054034582952140,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:53.626531
ChIJex7pehPG7kYR5-D4n6R9ofk,Vecdaugava,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Northern District, Riga, LV-1023, Latvia","Northern District, Riga",57.0570916,24.1070153,9G963444+RR,"3444+RR Riga, Rīgas pilsēta, Riga, Latvia",4.5,2.0,,,,https://maps.google.com/?cid=17987796532706468071,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:53.794129
ChIJ5-eeehPG7kYRB5p5oRqs1F4,Vecdaugava,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Northern District, Riga, LV-1023, Latvia","Northern District, Riga",57.05794530000001,24.1071314,9G963454+5V,"3454+5V Riga, Rīgas pilsēta, Riga, Latvia",4.3,10.0,,,,https://maps.google.com/?cid=6833275765006113287,False,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:53.959728
ChIJa3pMh0jG7kYRLlbl7iaZLYs,Vecāķi dzelzceļa stacija,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Mangaļu prospekts 1C, Ziemeļu rajons, Rīga, LV-1030, Latvia","Mangaļu prospekts 1C, Ziemeļu rajons, Rīga",57.07453779999999,24.1145706,9G9634F7+RR,"34F7+RR Riga, Rīgas pilsēta, Riga, Latvia",4.0,35.0,,,,https://maps.google.com/?cid=10028840337719776814,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:54.117364
ChIJwUCofUjG7kYRzC12YIc1ECM,Vecāķi,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Northern District, Riga, LV-1030, Latvia","Northern District, Riga",57.07461199999999,24.1150239,9G9634F8+R2,"34F8+R2 Riga, Rīgas pilsēta, Riga, Latvia",5.0,1.0,,,,https://maps.google.com/?cid=2526578246510063052,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:54.290431
ChIJfd9OF-3K7kYRobgPoAsO-FQ,Garkalne,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Garkalne, Garkalnes pagasts, Ropaži Municipality, LV-2137, Latvia",Garkalne,57.0467083,24.413969,9G962CW7+MH,"2CW7+MH Garkalne, Garkalnes pagasts, Ropaži Municipality, Latvia",,,,,,https://maps.google.com/?cid=6122659136503003297,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:54.441085
ChIJo38JBu3K7kYR4eSLUz6DXCw,Garkalne,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Garkalne, Garkalnes pagasts, Ropaži Municipality, LV-2137, Latvia",Garkalne,57.04676509999999,24.4140556,9G962CW7+PJ,"2CW7+PJ Garkalne, Garkalnes pagasts, Ropaži Municipality, Latvia",3.8,64.0,,,,https://maps.google.com/?cid=3196574139239097569,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:54.607649
ChIJ8_JeGM7H7kYRBVjf9JU_lqY,Kalngale,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Kalngale, Carnikava parish, Ādaži Municipality, LV-2163, Latvia",Kalngale,57.086005,24.1513582,9G9635P2+CG,"35P2+CG Kalngale, Carnikava parish, Ādaži Municipality, Latvia",,,,,,https://maps.google.com/?cid=12003851770093590533,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:54.762153
ChIJIzQ5J87H7kYR8bFI1GXSG5U,Kalngale,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Kalngale, Carnikava parish, Ādaži Municipality, LV-2163, Latvia",Kalngale,57.0862204,24.1525555,9G9635P3+F2,"35P3+F2 Kalngale, Carnikava parish, Ādaži Municipality, Latvia",4.0,8.0,,,,https://maps.google.com/?cid=10744412670817513969,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:54.942735
ChIJyyRkdQ_I7kYR7GnT00DDqDM,Garciems,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Garciems, Carnikava parish, Ādaži Municipality, LV-2163, Latvia",Garciems,57.1018056,24.2053767,9G964624+P5,"4624+P5 Garciems, Carnikava parish, Ādaži Municipality, Latvia",4.1,11.0,,,,https://maps.google.com/?cid=3722439775220885996,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:55.138989
ChIJwU6yoQ_I7kYRJlGp5DHy2Iw,Garciems,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Garciems, Carnikava parish, Ādaži Municipality, LV-2163, Latvia",Garciems,57.1018978,24.2054227,9G964624+Q5,"4624+Q5 Garciems, Carnikava parish, Ādaži Municipality, Latvia",5.0,1.0,,,,https://maps.google.com/?cid=10149128056383033638,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:55.343669
ChIJrQKh8d237kYRYQNVioemZ9w,Garupe,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Carnikava parish, Ādaži Municipality, LV-2163, Latvia",Latvia,57.1145481,24.2459009,9G96467W+R9,"467W+R9 Garupe, Carnikava parish, Latvia",4.7,9.0,,,,https://maps.google.com/?cid=15881845712016966497,False,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:55.522347
ChIJ5zzDlN237kYRJt3NUnRxMVU,Garupe,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Carnikava parish, Ādaži Municipality, LV-2163, Latvia",Latvia,57.1146959,24.2464077,9G96467W+VH,"467W+VH Garupe, Carnikava parish, Latvia",,,,,,https://maps.google.com/?cid=6138812511502064934,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:55.701950
ChIJFZ26fbe37kYRzfpJsO9QAmA,Carnikava,transport_hubs,"establishment,point_of_interest,train_station,transit_station",OPERATIONAL,"Carnikava, Carnikava parish, Ādaži Municipality, LV-2163, Latvia",Carnikava,57.1279787,24.2787713,9G9647HH+5G,"47HH+5G Carnikava, Carnikava parish, Ādaži Municipality, Latvia",,,,,,https://maps.google.com/?cid=6918180967979547341,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,,2025-10-26T12:20:55.854077
